Index,Chemical,Count,
Apr-00,Biochemical Oxygen,15,
Apr-00,Nitrates,15,
Apr-00,Orthophosphate-phosphorus,15,
Apr-00,Anionic active surfactants,15,
Apr-00,Potassium,15,
Apr-00,Magnesium,15,
Apr-00,Sodium,15,
Apr-00,Dissolved oxygen,15,
Apr-00,Chemical Oxygen Demand (Cr),15,
Apr-00,Total phosphorus,15,
Apr-00,Ammonium,15,
Apr-00,Fecal streptococci ,8,
Apr-00,Chemical Oxygen Demand (Mn),15,
Apr-00,Atrazine,15,
Apr-00,Chromium,15,
Apr-00,Calcium,15,
Apr-00,Lead,15,
Apr-00,Fecal coliforms,15,
Apr-00,Sulphates,15,
Apr-00,Chlorides,15,
Apr-00,"p,p-DDT",15,
Apr-00,Water temperature,15,
Apr-00,Nitrites,15,
May-00,Chlorides,15,
May-00,Sulphates,15,
May-00,Biochemical Oxygen,15,
May-00,Chemical Oxygen Demand (Mn),15,
May-00,Ammonium,15,
May-00,Calcium,15,
May-00,Bicarbonates,15,
May-00,Nitrites,15,
May-00,Cadmium,15,
May-00,Water temperature,15,
May-00,Atrazine,15,
May-00,"p,p-DDT",12,
May-00,Fecal coliforms,15,
May-00,Dissolved oxygen,15,
May-00,Anionic active surfactants,15,
May-00,Total phosphorus,15,
May-00,Manganese,15,
May-00,Magnesium,15,
May-00,Lead,15,
May-00,Orthophosphate-phosphorus,15,
May-00,Potassium,15,
May-00,Chromium,15,
May-00,Nitrates,15,
May-00,Macrozoobenthos,15,
May-00,Iron,15,
May-00,gamma-Hexachlorocyclohexane,15,
May-00,Total coliforms,15,
May-00,Sodium,15,
May-00,Chemical Oxygen Demand (Cr),15,
May-00,Copper,15,
May-00,Zinc,15,
May-00,Fecal streptococci ,13,
Jun-00,Bicarbonates,15,
Jun-00,Orthophosphate-phosphorus,15,
Jun-00,gamma-Hexachlorocyclohexane,15,
Jun-00,Water temperature,15,
Jun-00,Cadmium,15,
Jun-00,Calcium,15,
Jun-00,Iron,15,
Jun-00,Sodium,15,
Jun-00,Chemical Oxygen Demand (Cr),15,
Jun-00,Potassium,15,
Jun-00,"p,p-DDT",15,
Jun-00,Total phosphorus,15,
Jun-00,Fecal coliforms,5,
Jun-00,Manganese,15,
Jun-00,Macrozoobenthos,15,
Jun-00,Copper,15,
Jun-00,Anionic active surfactants,15,
Jun-00,Nitrates,15,
Jun-00,Total extractable matter,15,
Jun-00,Atrazine,15,
Jun-00,Nitrites,15,
Jun-00,Chemical Oxygen Demand (Mn),15,
Jun-00,Dissolved oxygen,15,
Jun-00,Lead,15,
Jun-00,Sulphates,15,
Jun-00,Biochemical Oxygen,15,
Jun-00,Magnesium,15,
Jun-00,Ammonium,15,
Jun-00,Zinc,15,
Jun-00,Total coliforms,6,
Jun-00,Fecal streptococci ,4,
Jun-00,Chlorides,15,
Jun-00,Chromium,15,
Jul-00,Cadmium,21,
Jul-00,Iron,15,
Jul-00,Copper,21,
Jul-00,Lead,21,
Jul-00,Anionic active surfactants,15,
Jul-00,Nitrates,15,
Jul-00,Fecal coliforms,14,
Jul-00,Fecal streptococci ,10,
Jul-00,Dissolved oxygen,15,
Jul-00,Zinc,21,
Jul-00,Macrozoobenthos,15,
Jul-00,Water temperature,15,
Jul-00,Calcium,15,
Jul-00,Chromium,21,
Jul-00,Ammonium,15,
Jul-00,Total phosphorus,15,
Jul-00,Chemical Oxygen Demand (Mn),15,
Jul-00,Chlorides,15,
Jul-00,Bicarbonates,15,
Jul-00,Sulphates,15,
Jul-00,Chemical Oxygen Demand (Cr),15,
Jul-00,Nitrites,15,
Jul-00,Magnesium,15,
Jul-00,Potassium,15,
Jul-00,Sodium,15,
Jul-00,Total coliforms,14,
Jul-00,Orthophosphate-phosphorus,15,
Jul-00,Manganese,21,
Jul-00,Biochemical Oxygen,15,
Aug-00,Zinc,21,
Aug-00,Dissolved oxygen,15,
Aug-00,Sulphates,15,
Aug-00,Ammonium,15,
Aug-00,Nitrates,15,
Aug-00,Sodium,15,
Aug-00,Magnesium,15,
Aug-00,Iron,15,
Aug-00,Fecal streptococci ,4,
Aug-00,Macrozoobenthos,15,
Aug-00,Total phosphorus,15,
Aug-00,Orthophosphate-phosphorus,15,
Aug-00,Manganese,21,
Aug-00,Potassium,15,
Aug-00,Copper,21,
Aug-00,Water temperature,15,
Aug-00,Total extractable matter,15,
Aug-00,Chemical Oxygen Demand (Cr),15,
Aug-00,Nitrites,15,
Aug-00,Bicarbonates,15,
Aug-00,Fecal coliforms,13,
Aug-00,Calcium,15,
Aug-00,Chromium,21,
Aug-00,Cadmium,21,
Aug-00,Anionic active surfactants,15,
Aug-00,Chlorides,15,
Aug-00,Biochemical Oxygen,15,
Aug-00,Lead,21,
Aug-00,Total coliforms,15,
Aug-00,Chemical Oxygen Demand (Mn),15,
Sep-00,Anionic active surfactants,15,
Sep-00,Manganese,15,
Sep-00,Orthophosphate-phosphorus,15,
Sep-00,Ammonium,15,
Sep-00,Lead,15,
Sep-00,Chlorides,15,
Sep-00,Bicarbonates,15,
Sep-00,Total phosphorus,15,
Sep-00,Nitrates,15,
Sep-00,Copper,15,
Sep-00,Iron,15,
Sep-00,Cadmium,15,
Sep-00,Fecal streptococci ,6,
Sep-00,Dissolved oxygen,15,
Sep-00,Potassium,15,
Sep-00,Magnesium,15,
Sep-00,Macrozoobenthos,15,
Sep-00,Chemical Oxygen Demand (Cr),15,
Sep-00,Total coliforms,14,
Sep-00,Sulphates,15,
Sep-00,Biochemical Oxygen,15,
Sep-00,Zinc,15,
Sep-00,Sodium,15,
Sep-00,Chemical Oxygen Demand (Mn),15,
Sep-00,Chromium,15,
Sep-00,Water temperature,15,
Sep-00,Nitrites,15,
Sep-00,Calcium,15,
Sep-00,Fecal coliforms,14,
Oct-00,Total phosphorus,15,
Oct-00,Zinc,15,
Oct-00,Water temperature,15,
Oct-00,Dissolved oxygen,15,
Oct-00,Fecal streptococci ,1,
Oct-00,Potassium,15,
Oct-00,Macrozoobenthos,15,
Oct-00,Sodium,15,
Oct-00,Bicarbonates,15,
Oct-00,Fecal coliforms,13,
Oct-00,Copper,15,
Oct-00,Manganese,15,
Oct-00,Ammonium,15,
Oct-00,Sulphates,15,
Oct-00,Magnesium,15,
Oct-00,Cadmium,15,
Oct-00,Total extractable matter,15,
Oct-00,Chemical Oxygen Demand (Cr),15,
Oct-00,Biochemical Oxygen,15,
Oct-00,Orthophosphate-phosphorus,15,
Oct-00,Chlorides,15,
Oct-00,Nitrates,15,
Oct-00,Total coliforms,15,
Oct-00,Nitrites,15,
Oct-00,Chemical Oxygen Demand (Mn),15,
Oct-00,Chromium,15,
Oct-00,Iron,15,
Oct-00,Anionic active surfactants,15,
Oct-00,Lead,15,
Oct-00,Calcium,15,
Nov-00,Anionic active surfactants,15,
Nov-00,Chemical Oxygen Demand (Cr),15,
Nov-00,Copper,15,
Nov-00,Dissolved oxygen,15,
Nov-00,Calcium,15,
Nov-00,Nitrites,15,
Nov-00,Sulphates,15,
Nov-00,Nitrates,15,
Nov-00,Fecal streptococci ,7,
Nov-00,Bicarbonates,15,
Nov-00,Total coliforms,15,
Nov-00,Chromium,15,
Nov-00,Potassium,15,
Nov-00,Lead,15,
Nov-00,Orthophosphate-phosphorus,15,
Nov-00,Fecal coliforms,4,
Nov-00,Sodium,15,
Nov-00,Iron,15,
Nov-00,Chlorides,15,
Nov-00,Magnesium,15,
Nov-00,Manganese,15,
Nov-00,Cadmium,15,
Nov-00,Zinc,15,
Nov-00,Biochemical Oxygen,15,
Nov-00,Ammonium,15,
Nov-00,Macrozoobenthos,15,
Nov-00,Total phosphorus,15,
Nov-00,Water temperature,15,
Nov-00,Chemical Oxygen Demand (Mn),15,
Dec-00,Chemical Oxygen Demand (Cr),15,
Dec-00,Dissolved oxygen,15,
Dec-00,Biochemical Oxygen,15,
Dec-00,Manganese,15,
Dec-00,Cadmium,15,
Dec-00,Copper,15,
Dec-00,Chemical Oxygen Demand (Mn),15,
Dec-00,Chlorides,15,
Dec-00,Lead,15,
Dec-00,Bicarbonates,15,
Dec-00,Anionic active surfactants,15,
Dec-00,Macrozoobenthos,15,
Dec-00,Orthophosphate-phosphorus,15,
Dec-00,Iron,15,
Dec-00,Total coliforms,15,
Dec-00,Zinc,15,
Dec-00,Potassium,15,
Dec-00,Water temperature,15,
Dec-00,Chromium,15,
Dec-00,Magnesium,15,
Dec-00,Sodium,15,
Dec-00,Fecal streptococci ,12,
Dec-00,Ammonium,15,
Dec-00,Sulphates,15,
Dec-00,Nitrites,15,
Dec-00,Fecal coliforms,4,
Dec-00,Total phosphorus,15,
Dec-00,Calcium,15,
Dec-00,Nitrates,15,
Jan-01,gamma-Hexachlorocyclohexane,12,
Jan-01,Macrozoobenthos,15,
Jan-01,Copper,12,
Jan-01,"p,p-DDT",11,
Jan-01,Magnesium,15,
Jan-01,Sulphates,15,
Jan-01,Cadmium,12,
Jan-01,Sodium,15,
Jan-01,Anionic active surfactants,15,
Jan-01,Manganese,12,
Jan-01,Chemical Oxygen Demand (Mn),15,
Jan-01,Lead,12,
Jan-01,Chemical Oxygen Demand (Cr),15,
Jan-01,Nitrates,15,
Jan-01,Calcium,15,
Jan-01,Ammonium,15,
Jan-01,Chlorides,15,
Jan-01,Dissolved oxygen,15,
Jan-01,Bicarbonates,15,
Jan-01,Chromium,12,
Jan-01,Zinc,12,
Jan-01,Iron,12,
Jan-01,Water temperature,15,
Jan-01,Potassium,15,
Jan-01,Total phosphorus,15,
Jan-01,Nitrites,15,
Jan-01,Total coliforms,7,
Jan-01,Biochemical Oxygen,15,
Jan-01,Fecal coliforms,1,
Jan-01,Orthophosphate-phosphorus,15,
Jan-01,Atrazine,10,
Feb-01,Chlorides,12,
Feb-01,Magnesium,12,
Feb-01,Biochemical Oxygen,12,
Feb-01,Calcium,12,
Feb-01,Total phosphorus,12,
Feb-01,Fecal streptococci ,11,
Feb-01,gamma-Hexachlorocyclohexane,12,
Feb-01,Chromium,12,
Feb-01,Nitrites,12,
Feb-01,Fecal coliforms,12,
Feb-01,Sodium,12,
Feb-01,Chemical Oxygen Demand (Mn),12,
Feb-01,Potassium,12,
Feb-01,Manganese,12,
Feb-01,Lead,12,
Feb-01,Dissolved oxygen,12,
Feb-01,Atrazine,12,
Feb-01,Chemical Oxygen Demand (Cr),12,
Feb-01,Zinc,12,
Feb-01,Copper,12,
Feb-01,Ammonium,12,
Feb-01,Iron,12,
Feb-01,Water temperature,12,
Feb-01,"p,p-DDT",12,
Feb-01,Total coliforms,12,
Feb-01,Orthophosphate-phosphorus,12,
Feb-01,Cadmium,12,
Feb-01,Sulphates,12,
Feb-01,Macrozoobenthos,12,
Feb-01,Anionic active surfactants,12,
Feb-01,Nitrates,12,
Feb-01,Bicarbonates,12,
Mar-01,Anionic active surfactants,15,
Mar-01,Potassium,15,
Mar-01,Cadmium,12,
Mar-01,Fecal coliforms,11,
Mar-01,Zinc,12,
Mar-01,Dissolved oxygen,15,
Mar-01,Manganese,12,
Mar-01,Copper,12,
Mar-01,Nitrates,15,
Mar-01,Total phosphorus,15,
Mar-01,Magnesium,15,
Mar-01,gamma-Hexachlorocyclohexane,12,
Mar-01,Sulphates,15,
Mar-01,Total coliforms,11,
Mar-01,Bicarbonates,15,
Mar-01,Water temperature,15,
Mar-01,Sodium,15,
Mar-01,Fecal streptococci ,11,
Mar-01,Lead,12,
Mar-01,Ammonium,15,
Mar-01,"p,p-DDT",12,
Mar-01,Chlorides,15,
Mar-01,Chemical Oxygen Demand (Cr),15,
Mar-01,Nitrites,15,
Mar-01,Orthophosphate-phosphorus,15,
Mar-01,Biochemical Oxygen,15,
Mar-01,Chromium,12,
Mar-01,Atrazine,12,
Mar-01,Iron,12,
Mar-01,Macrozoobenthos,15,
Mar-01,Chemical Oxygen Demand (Mn),15,
Mar-01,Calcium,15,
Apr-01,Fecal streptococci ,1,
Apr-01,Potassium,15,
Apr-01,Iron,15,
Apr-01,Calcium,15,
Apr-01,Manganese,15,
Apr-01,Sodium,15,
Apr-01,Copper,15,
Apr-01,Biochemical Oxygen,15,
Apr-01,"p,p-DDT",15,
Apr-01,Chemical Oxygen Demand (Cr),15,
Apr-01,Lead,14,
Apr-01,Water temperature,15,
Apr-01,Magnesium,15,
Apr-01,Nitrates,15,
Apr-01,Ammonium,15,
Apr-01,Zinc,15,
Apr-01,Total extractable matter,15,
Apr-01,Total coliforms,14,
Apr-01,Bicarbonates,15,
Apr-01,Sulphates,15,
Apr-01,Atrazine,15,
Apr-01,Chromium,15,
Apr-01,Orthophosphate-phosphorus,15,
Apr-01,Chemical Oxygen Demand (Mn),15,
Apr-01,gamma-Hexachlorocyclohexane,15,
Apr-01,Chlorides,15,
Apr-01,Fecal coliforms,12,
Apr-01,Nitrites,15,
Apr-01,Dissolved oxygen,15,
Apr-01,Total phosphorus,15,
Apr-01,Anionic active surfactants,15,
May-01,Sulphates,15,
May-01,Nitrates,15,
May-01,Chemical Oxygen Demand (Mn),15,
May-01,"p,p-DDT",13,
May-01,Chemical Oxygen Demand (Cr),15,
May-01,Manganese,15,
May-01,Water temperature,15,
May-01,Biochemical Oxygen,15,
May-01,Total phosphorus,15,
May-01,Chlorides,15,
May-01,Orthophosphate-phosphorus,15,
May-01,Bicarbonates,15,
May-01,Atrazine,13,
May-01,Lead,15,
May-01,Iron,15,
May-01,Zinc,15,
May-01,Nitrites,15,
May-01,Ammonium,15,
May-01,Calcium,15,
May-01,Sodium,15,
May-01,Fecal coliforms,12,
May-01,Macrozoobenthos,15,
May-01,Dissolved oxygen,15,
May-01,Potassium,15,
May-01,Copper,15,
May-01,Chromium,15,
May-01,Cadmium,15,
May-01,Fecal streptococci ,12,
May-01,Anionic active surfactants,15,
May-01,gamma-Hexachlorocyclohexane,13,
May-01,Total coliforms,11,
May-01,Magnesium,15,
Jun-01,Zinc,15,
Jun-01,Biochemical Oxygen,15,
Jun-01,Orthophosphate-phosphorus,15,
Jun-01,Sulphates,15,
Jun-01,gamma-Hexachlorocyclohexane,15,
Jun-01,Calcium,15,
Jun-01,Chlorides,15,
Jun-01,Chemical Oxygen Demand (Cr),15,
Jun-01,Macrozoobenthos,15,
Jun-01,Magnesium,15,
Jun-01,Atrazine,15,
Jun-01,"p,p-DDT",15,
Jun-01,Water temperature,15,
Jun-01,Sodium,15,
Jun-01,Chemical Oxygen Demand (Mn),15,
Jun-01,Total coliforms,14,
Jun-01,Copper,15,
Jun-01,Anionic active surfactants,15,
Jun-01,Cadmium,15,
Jun-01,Total extractable matter,15,
Jun-01,Bicarbonates,15,
Jun-01,Fecal streptococci ,6,
Jun-01,Chromium,15,
Jun-01,Nitrates,15,
Jun-01,Total phosphorus,15,
Jun-01,Nitrites,15,
Jun-01,Dissolved oxygen,15,
Jun-01,Iron,15,
Jun-01,Lead,15,
Jun-01,Ammonium,15,
Jun-01,Manganese,15,
Jun-01,Fecal coliforms,14,
Jun-01,Potassium,15,
Jul-01,Chemical Oxygen Demand (Mn),15,
Jul-01,"p,p-DDT",7,
Jul-01,Sodium,15,
Jul-01,Cadmium,15,
Jul-01,Nitrates,15,
Jul-01,Zinc,15,
Jul-01,Orthophosphate-phosphorus,15,
Jul-01,Sulphates,15,
Jul-01,Fecal coliforms,5,
Jul-01,Total coliforms,3,
Jul-01,Chlorides,15,
Jul-01,Potassium,15,
Jul-01,Calcium,15,
Jul-01,Dissolved oxygen,15,
Jul-01,Water temperature,15,
Jul-01,Chromium,15,
Jul-01,Fecal streptococci ,3,
Jul-01,Biochemical Oxygen,15,
Jul-01,Macrozoobenthos,15,
Jul-01,Nitrites,15,
Jul-01,Magnesium,15,
Jul-01,Bicarbonates,15,
Jul-01,Total phosphorus,15,
Jul-01,Lead,15,
Jul-01,Chemical Oxygen Demand (Cr),15,
Jul-01,Copper,15,
Jul-01,Ammonium,15,
Jul-01,Iron,15,
Jul-01,Anionic active surfactants,15,
Jul-01,gamma-Hexachlorocyclohexane,6,
Jul-01,Manganese,15,
Aug-01,Zinc,15,
Aug-01,Biochemical Oxygen,15,
Aug-01,Potassium,15,
Aug-01,Total coliforms,14,
Aug-01,Cadmium,15,
Aug-01,Orthophosphate-phosphorus,15,
Aug-01,Sulphates,15,
Aug-01,Nitrates,15,
Aug-01,Chemical Oxygen Demand (Cr),15,
Aug-01,Fecal coliforms,14,
Aug-01,gamma-Hexachlorocyclohexane,11,
Aug-01,Chromium,15,
Aug-01,Ammonium,15,
Aug-01,Total phosphorus,15,
Aug-01,Lead,15,
Aug-01,Copper,15,
Aug-01,Chemical Oxygen Demand (Mn),15,
Aug-01,Bicarbonates,15,
Aug-01,Sodium,15,
Aug-01,Anionic active surfactants,14,
Aug-01,"p,p-DDT",5,
Aug-01,Fecal streptococci ,11,
Aug-01,Calcium,15,
Aug-01,Chlorides,15,
Aug-01,Dissolved oxygen,15,
Aug-01,Manganese,15,
Aug-01,Water temperature,15,
Aug-01,Nitrites,15,
Aug-01,Macrozoobenthos,15,
Aug-01,Magnesium,15,
Aug-01,Iron,15,
Aug-01,Total extractable matter,15,
Sep-01,Chromium,13,
Sep-01,Calcium,15,
Sep-01,Magnesium,15,
Sep-01,Sodium,15,
Sep-01,Biochemical Oxygen,15,
Sep-01,Macrozoobenthos,15,
Sep-01,Anionic active surfactants,12,
Sep-01,Potassium,15,
Sep-01,Iron,13,
Sep-01,Lead,13,
Sep-01,Zinc,13,
Sep-01,Orthophosphate-phosphorus,15,
Sep-01,Cadmium,13,
Sep-01,Manganese,13,
Sep-01,Total coliforms,15,
Sep-01,Copper,13,
Sep-01,Bicarbonates,15,
Sep-01,Total phosphorus,15,
Sep-01,Sulphates,15,
Sep-01,Dissolved oxygen,15,
Sep-01,Chemical Oxygen Demand (Cr),15,
Sep-01,Ammonium,15,
Sep-01,Water temperature,15,
Sep-01,Chlorides,15,
Sep-01,Fecal coliforms,14,
Sep-01,Nitrates,15,
Sep-01,Chemical Oxygen Demand (Mn),15,
Sep-01,Nitrites,15,
Sep-01,Fecal streptococci ,6,
Oct-01,Biochemical Oxygen,4,
Oct-01,Sodium,3,
Oct-01,Magnesium,4,
Oct-01,Iron,4,
Oct-01,Dissolved oxygen,4,
Oct-01,Manganese,4,
Oct-01,"p,p-DDT",4,
Oct-01,Fecal coliforms,1,
Oct-01,Nitrates,4,
Oct-01,Fecal streptococci ,2,
Oct-01,Ammonium,4,
Oct-01,Copper,4,
Oct-01,Lead,4,
Oct-01,Water temperature,4,
Oct-01,Total phosphorus,4,
Oct-01,Chromium,4,
Oct-01,Nitrites,4,
Oct-01,Sulphates,4,
Oct-01,Zinc,4,
Oct-01,Potassium,3,
Oct-01,Calcium,4,
Oct-01,gamma-Hexachlorocyclohexane,4,
Oct-01,Cadmium,4,
Oct-01,Total coliforms,2,
Oct-01,Bicarbonates,4,
Oct-01,Chemical Oxygen Demand (Mn),4,
Oct-01,Chlorides,4,
Oct-01,Orthophosphate-phosphorus,4,
Nov-01,Sulphates,11,
Nov-01,Lead,4,
Nov-01,Cadmium,9,
Nov-01,Calcium,11,
Nov-01,Manganese,15,
Nov-01,Copper,15,
Nov-01,Sodium,11,
Nov-01,Zinc,15,
Nov-01,Magnesium,11,
Nov-01,Orthophosphate-phosphorus,11,
Nov-01,Chlorides,11,
Nov-01,Iron,15,
Nov-01,Water temperature,11,
Nov-01,Nitrates,11,
Nov-01,Fecal streptococci ,15,
Nov-01,gamma-Hexachlorocyclohexane,8,
Nov-01,Fecal coliforms,14,
Nov-01,Biochemical Oxygen,11,
Nov-01,Chemical Oxygen Demand (Cr),11,
Nov-01,Chemical Oxygen Demand (Mn),11,
Nov-01,Ammonium,11,
Nov-01,"p,p-DDT",11,
Nov-01,Anionic active surfactants,8,
Nov-01,Bicarbonates,11,
Nov-01,Dissolved oxygen,11,
Nov-01,Total coliforms,15,
Nov-01,Chromium,15,
Nov-01,Potassium,11,
Nov-01,Nitrites,11,
Dec-01,Chlorides,10,
Dec-01,Chemical Oxygen Demand (Cr),6,
Dec-01,Sodium,7,
Dec-01,Anionic active surfactants,9,
Dec-01,Cadmium,10,
Dec-01,Total phosphorus,1,
Dec-01,Orthophosphate-phosphorus,10,
Dec-01,Magnesium,10,
Dec-01,Total coliforms,10,
Dec-01,Chemical Oxygen Demand (Mn),10,
Dec-01,Fecal streptococci ,10,
Dec-01,Copper,10,
Dec-01,Dissolved oxygen,10,
Dec-01,Potassium,7,
Dec-01,Iron,10,
Dec-01,Ammonium,10,
Dec-01,Manganese,10,
Dec-01,Lead,4,
Dec-01,gamma-Hexachlorocyclohexane,4,
Dec-01,Zinc,10,
Dec-01,Nitrates,10,
Dec-01,Nitrites,10,
Dec-01,"p,p-DDT",9,
Dec-01,Bicarbonates,10,
Dec-01,Biochemical Oxygen,10,
Dec-01,Sulphates,10,
Dec-01,Chromium,10,
Dec-01,Fecal coliforms,10,
Dec-01,Nickel,10,
Dec-01,Water temperature,10,
Dec-01,Calcium,10,
Jan-02,Nitrates,9,
Jan-02,Chemical Oxygen Demand (Mn),3,
Jan-02,Potassium,3,
Jan-02,Sulphates,9,
Jan-02,Orthophosphate-phosphorus,9,
Jan-02,Calcium,9,
Jan-02,Dissolved oxygen,6,
Jan-02,Sodium,3,
Jan-02,Chlorides,9,
Jan-02,Water temperature,9,
Jan-02,Bicarbonates,9,
Jan-02,Total phosphorus,9,
Jan-02,Ammonium,9,
Jan-02,Magnesium,9,
Jan-02,Nitrites,9,
Feb-02,Chromium,3,
Feb-02,Orthophosphate-phosphorus,20,
Feb-02,Ammonium,20,
Feb-02,Zinc,3,
Feb-02,Biochemical Oxygen,11,
Feb-02,Nitrates,20,
Feb-02,Chlorides,20,
Feb-02,Nickel,3,
Feb-02,Lead,3,
Feb-02,Cadmium,3,
Feb-02,Bicarbonates,20,
Feb-02,Manganese,3,
Feb-02,Sulphates,20,
Feb-02,Chemical Oxygen Demand (Mn),14,
Feb-02,Nitrites,20,
Feb-02,Magnesium,20,
Feb-02,Chemical Oxygen Demand (Cr),11,
Feb-02,Calcium,20,
Feb-02,Total phosphorus,20,
Feb-02,Dissolved oxygen,19,
Feb-02,Water temperature,20,
Feb-02,Iron,3,
Feb-02,Copper,3,
Mar-02,Magnesium,18,
Mar-02,Potassium,1,
Mar-02,Cadmium,18,
Mar-02,gamma-Hexachlorocyclohexane,11,
Mar-02,Nickel,18,
Mar-02,Manganese,18,
Mar-02,Chemical Oxygen Demand (Cr),18,
Mar-02,Nitrates,18,
Mar-02,Dissolved oxygen,18,
Mar-02,Zinc,18,
Mar-02,Orthophosphate-phosphorus,18,
Mar-02,Water temperature,18,
Mar-02,Ammonium,18,
Mar-02,Calcium,18,
Mar-02,Iron,18,
Mar-02,Copper,18,
Mar-02,Fecal streptococci ,3,
Mar-02,Chemical Oxygen Demand (Mn),18,
Mar-02,Sulphates,18,
Mar-02,"p,p-DDT",17,
Mar-02,Sodium,1,
Mar-02,Fecal coliforms,2,
Mar-02,Chlorides,18,
Mar-02,Total coliforms,4,
Mar-02,Nitrites,18,
Mar-02,Total phosphorus,18,
Mar-02,Bicarbonates,18,
Mar-02,Atrazine,18,
Mar-02,Lead,18,
Mar-02,Biochemical Oxygen,15,
Mar-02,Chromium,18,
Apr-02,Chlorides,15,
Apr-02,Orthophosphate-phosphorus,15,
Apr-02,Dissolved oxygen,15,
Apr-02,Sulphates,15,
Apr-02,Bicarbonates,15,
Apr-02,Lead,18,
Apr-02,Copper,18,
Apr-02,Nitrites,15,
Apr-02,Nitrates,15,
Apr-02,Manganese,18,
Apr-02,Chemical Oxygen Demand (Cr),15,
Apr-02,Nickel,18,
Apr-02,gamma-Hexachlorocyclohexane,9,
Apr-02,Fecal streptococci ,2,
Apr-02,Iron,18,
Apr-02,Cadmium,18,
Apr-02,Biochemical Oxygen,15,
Apr-02,Water temperature,15,
Apr-02,Magnesium,15,
Apr-02,Potassium,1,
Apr-02,Zinc,18,
Apr-02,Chemical Oxygen Demand (Mn),15,
Apr-02,Calcium,15,
Apr-02,Ammonium,15,
Apr-02,Fecal coliforms,4,
Apr-02,Sodium,1,
Apr-02,Chromium,18,
Apr-02,Total coliforms,4,
Apr-02,Total phosphorus,15,
Apr-02,"p,p-DDT",7,
May-02,Lead,13,
May-02,Copper,13,
May-02,Chemical Oxygen Demand (Mn),21,
May-02,Nitrites,21,
May-02,Zinc,13,
May-02,Chromium,13,
May-02,"p,p-DDT",20,
May-02,Iron,13,
May-02,Total phosphorus,21,
May-02,Orthophosphate-phosphorus,21,
May-02,Calcium,21,
May-02,Chemical Oxygen Demand (Cr),15,
May-02,Ammonium,21,
May-02,Biochemical Oxygen,21,
May-02,Atrazine,20,
May-02,gamma-Hexachlorocyclohexane,20,
May-02,Nitrates,21,
May-02,Magnesium,21,
May-02,Manganese,13,
May-02,Nickel,13,
May-02,Water temperature,21,
May-02,Bicarbonates,21,
May-02,Chlorides,21,
May-02,Dissolved oxygen,21,
May-02,Sulphates,21,
May-02,Cadmium,13,
Jun-02,Dissolved oxygen,21,
Jun-02,Calcium,21,
Jun-02,Water temperature,21,
Jun-02,Iron,18,
Jun-02,Potassium,4,
Jun-02,Chromium,18,
Jun-02,Copper,18,
Jun-02,Total phosphorus,21,
Jun-02,Biochemical Oxygen,21,
Jun-02,Zinc,18,
Jun-02,Nitrites,21,
Jun-02,Bicarbonates,21,
Jun-02,Sodium,4,
Jun-02,Manganese,18,
Jun-02,Chemical Oxygen Demand (Cr),18,
Jun-02,Cadmium,18,
Jun-02,Ammonium,21,
Jun-02,Sulphates,21,
Jun-02,Chemical Oxygen Demand (Mn),21,
Jun-02,Nickel,18,
Jun-02,Orthophosphate-phosphorus,21,
Jun-02,gamma-Hexachlorocyclohexane,20,
Jun-02,Chlorides,21,
Jun-02,Lead,18,
Jun-02,"p,p-DDT",20,
Jun-02,Nitrates,21,
Jun-02,Magnesium,21,
Jul-02,Biochemical Oxygen,21,
Jul-02,Calcium,21,
Jul-02,Magnesium,21,
Jul-02,Orthophosphate-phosphorus,21,
Jul-02,Water temperature,21,
Jul-02,Iron,15,
Jul-02,Chemical Oxygen Demand (Cr),18,
Jul-02,Manganese,15,
Jul-02,Chemical Oxygen Demand (Mn),21,
Jul-02,Dissolved oxygen,21,
Jul-02,Sulphates,21,
Jul-02,Bicarbonates,21,
Jul-02,Ammonium,21,
Jul-02,Nitrites,21,
Jul-02,Zinc,12,
Jul-02,Nitrates,21,
Jul-02,Chlorides,21,
Jul-02,Total phosphorus,21,
Aug-02,Iron,18,
Aug-02,Chemical Oxygen Demand (Cr),18,
Aug-02,Manganese,18,
Aug-02,Water temperature,21,
Aug-02,Nitrates,21,
Aug-02,gamma-Hexachlorocyclohexane,2,
Aug-02,Biochemical Oxygen,21,
Aug-02,Copper,18,
Aug-02,Sulphates,21,
Aug-02,Bicarbonates,21,
Aug-02,Dissolved oxygen,21,
Aug-02,Sodium,1,
Aug-02,Total phosphorus,21,
Aug-02,Atrazine,21,
Aug-02,Total coliforms,3,
Aug-02,Chemical Oxygen Demand (Mn),21,
Aug-02,Fecal coliforms,3,
Aug-02,Ammonium,21,
Aug-02,Nitrites,21,
Aug-02,Calcium,21,
Aug-02,Lead,18,
Aug-02,Nickel,18,
Aug-02,Magnesium,21,
Aug-02,Chlorides,21,
Aug-02,Potassium,1,
Aug-02,Zinc,18,
Aug-02,Orthophosphate-phosphorus,21,
Aug-02,Cadmium,18,
Aug-02,Chromium,18,
Sep-02,Chemical Oxygen Demand (Mn),24,
Sep-02,Water temperature,24,
Sep-02,Ammonium,24,
Sep-02,Biochemical Oxygen,24,
Sep-02,Sulphates,21,
Sep-02,Chlorides,24,
Sep-02,Chemical Oxygen Demand (Cr),15,
Sep-02,Cadmium,21,
Sep-02,Nitrates,24,
